Drug_Name,SMILES,Interacts_with_Receptor,Notes,Molecular_Weight,LogP,H_Bond_Donors,Is_Heavy_Molecule
Tox21_TOX21359,Cc1cc(O)c(Cl)c(C)c1Cl,0.0,,191.057,3.3158400000000015,1,False
Tox21_TOX8683,CC(C)CCCO,0.0,,102.17699999999999,1.4149,1,False
Tox21_TOX15286,CC/C=C/CCCCCCCCCCOC(C)=O,0.0,,254.41399999999993,5.026600000000005,0,False
Tox21_TOX15285,C/C=C/C/C=C\CCCCCCCCOC(C)=O,0.0,,252.3979999999999,4.802600000000004,0,False
Tox21_TOX15288,C/C=C/C=C/CCCCCCCO,0.0,,182.307,3.451600000000002,1,False
Tox21_TOX24779,C=CC(=O)OCCCCOC(=O)C=C,0.0,,198.218,1.2249999999999999,0,False
Tox21_TOX1285,O=[N+]([O-])/C=C/c1ccccc1,0.0,,149.149,1.934,0,False
Tox21_TOX12488,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,0.0,,396.38100000000014,4.516500000000003,0,False
Tox21_TOX11461,CCCCn1cc[n+](C)c1,0.0,,139.22199999999998,1.1127,0,False
Tox21_TOX29298,CCCCCCI,0.0,,212.074,3.0017000000000014,0,False
Tox21_TOX29297,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,0.0,,266.343,6.045620000000003,0,False
Tox21_TOX29296,CCCCCCCCCCCCCCCBr,0.0,,291.3169999999999,6.472500000000006,0,False
Tox21_TOX12482,CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,0.0,,318.3790000000001,3.8389000000000033,0,False
Tox21_TOX29294,CCOC(=O)CS,0.0,,120.17299999999999,0.4793,1,False
Tox21_TOX12484,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,0.0,,466.47900000000016,5.630000000000004,0,False
Tox21_TOX29292,CCCCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,0.0,,313.341,2.6058000000000012,0,False
Tox21_TOX29290,CCCOC(=O)C(C)O,0.0,,132.159,0.3204000000000001,1,False
Tox21_TOX6689,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.0,,292.42,-0.8863999999999979,4,False
Tox21_TOX6684,CCCCCCC(C=O)=Cc1ccccc1,0.0,,216.324,4.239300000000004,0,False
Tox21_TOX7888,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,0.0,,230.31,5.0206000000000035,0,False
Tox21_TOX2950,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,0.0,,309.45300000000003,4.188600000000004,1,False
Tox21_TOX6457,CC(C)(C#N)/N=N/C(C)(C)C#N,0.0,,164.21200000000002,2.04296,0,False
Tox21_TOX7887,CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,1.0,,706.1479999999996,9.482999999999997,0,True
Tox21_TOX7886,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,0.0,,351.49400000000014,5.501300000000006,1,False
Tox21_TOX7884,CC/C=C\C#N,0.0,,81.11800000000001,1.47618,0,False
Tox21_TOX5481,CC(C)S,0.0,,76.164,1.3246,1,False
Tox21_TOX5480,CC(C)OCC1CO1,0.0,,116.16,0.8102,0,False
Tox21_TOX5483,CC(C)OC(=O)Cc1ccccc1,0.0,,178.23100000000002,2.1807,0,False
Tox21_TOX14885,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.0,,321.549,4.542900000000002,0,False
Tox21_TOX5485,CC(C)Nc1ccc(Nc2ccccc2)cc1,0.0,,226.323,4.250500000000002,2,False
Tox21_TOX14881,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,0.0,,308.139,5.473000000000002,0,False
Tox21_TOX6979,COP(OC)OC,0.0,,124.07599999999998,1.1524999999999999,0,False
Tox21_TOX6974,CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,0.0,,234.38299999999995,4.767400000000005,1,False
Tox21_TOX6975,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,0.0,,217.202,1.1499199999999998,1,False
Tox21_TOX14085,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,0.0,,250.38199999999998,3.7715000000000023,1,False
Tox21_TOX26829,OCCO[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,1.0,,224.209,-3.204799999999999,5,False
Tox21_TOX5242,CCCCCCCCC1CO1,0.0,,156.26899999999998,3.1358000000000015,0,False
Tox21_TOX26353,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,0.0,,388.4680000000002,1.4989999999999999,5,False
Tox21_TOX26824,C[Se]CC[C@H](N)C(=O)O,0.0,,196.108,-0.040999999999999925,2,False
Tox21_TOX26827,O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,0.0,,324.38000000000005,2.519000000000001,1,False
Tox21_TOX26357,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,0.0,,483.6730000000004,6.321400000000007,1,False
Tox21_TOX26356,O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12,0.0,,173.21200000000002,-1.4528999999999999,3,False
Tox21_TOX26354,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,0.0,,804.0310000000001,4.639000000000004,3,True
Tox21_TOX2560,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0.0,,347.224,-1.8630000000000009,5,False
Tox21_TOX22117,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,0.0,,329.3800000000001,2.6320000000000006,0,False
Tox21_TOX27192,CC/C=C\CC/C=C/CO,0.0,,140.226,2.2813000000000003,1,False
Tox21_TOX27193,C=C(C)CCC[C@H](C)CCO,0.0,,156.26899999999998,2.751300000000001,1,False
Tox21_TOX27190,CCCCCCCCC1CCC(=O)O1,1.0,,198.30599999999995,3.4426000000000023,0,False
Tox21_TOX27191,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,0.0,,258.361,4.534500000000004,0,False
Tox21_TOX5245,CCCCCCCCCCCCCCC1CO1,0.0,,240.43099999999993,5.476400000000005,0,False
Tox21_TOX27195,CC1CCC(C(C)(C)S)C(=O)C1,0.0,,186.31999999999996,2.700100000000001,1,False
Tox21_TOX27198,CCCC(C)C(=O)OCC,0.0,,144.21399999999997,1.9857,0,False
Tox21_TOX27199,CCCc1ccc(O)c(OC)c1,0.0,,166.21999999999997,2.3533,1,False
Tox21_TOX1333,CN(C)C(=S)SC(=S)N(C)C,0.0,,208.377,1.4126,0,False
Tox21_TOX1332,CN(C)C(=S)SSC(=S)N(C)C,0.0,,240.44400000000002,2.0608,0,False
Tox21_TOX1331,OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO,0.0,,310.22,-2.393599999999999,8,False
Tox21_TOX1330,OC[P+](CO)(CO)CO,0.0,,155.10999999999999,-1.1968,4,False
Tox21_TOX1337,c1ccc2[nH]c(-c3cscn3)nc2c1,0.0,,201.254,2.6864,1,False
Tox21_TOX1336,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.0,,180.16699999999997,-1.0397000000000005,1,False
Tox21_TOX1334,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],0.0,,196.031,-1.2954999999999997,0,False
Tox21_TOX1339,S=P(N1CC1)(N1CC1)N1CC1,0.0,,189.22399999999996,0.15770000000000017,0,False
Tox21_TOX1338,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,0.0,,356.227,0.40430000000000005,3,False
Tox21_TOX9105,Cc1ccc(S(N)(=O)=O)cc1,0.0,,171.22100000000003,0.6424200000000002,1,False
Tox21_TOX17577,CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](CC=C(C)C[C@@H](C)C=CC=C4CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,1.0,,639.8300000000002,5.7289000000000065,2,True
Tox21_TOX17576,CON(C)C(=O)Nc1ccc(Cl)cc1,0.0,,214.652,2.365100000000001,1,False
Tox21_TOX1488,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,0.0,,210.141,0.7812000000000001,3,False
Tox21_TOX17571,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,0.0,,247.143,2.3745000000000003,0,False
Tox21_TOX17570,CNC(=O)N(C)c1nc2ccccc2s1,0.0,,221.28500000000003,2.0719000000000003,1,False
Tox21_TOX1485,O=C(O)c1cccc(C(=O)O)c1,0.0,,166.13199999999998,1.083,2,False
Tox21_TOX1484,O=C(O)c1ccccc1C(=O)O,0.0,,166.13199999999998,1.083,2,False
Tox21_TOX1487,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,0.0,,210.141,0.7812000000000001,3,False
Tox21_TOX1486,O=C(O)c1cccc(C(=O)O)c1C(=O)O,0.0,,210.14099999999996,0.7811999999999999,3,False
Tox21_TOX17579,CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,0.0,,295.291,2.725200000000001,0,False
Tox21_TOX10258,CC1CCCO1,0.0,,86.134,1.1853,0,False
Tox21_TOX6535,O=C(O)c1ccc(S(=O)(=O)O)cc1C(=O)O,0.0,,246.19599999999997,0.3297,3,False
Tox21_TOX13058,Nn1cnnc1,0.0,,84.082,-1.0081000000000004,1,False
Tox21_TOX6537,O=C1O[C@H]([C@H](O)CO)C(O)=C1O,0.0,,176.124,-1.4073999999999995,4,False
Tox21_TOX24214,C[N+]1(C)[C@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,0.0,,392.5220000000001,2.3457,1,False
Tox21_TOX24215,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[n-]2)c1OC,0.0,,382.3680000000001,2.5134000000000007,0,False
Tox21_TOX24217,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,0.0,,424.52200000000016,4.744400000000003,2,False
Tox21_TOX24210,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.0,,324.341,-0.7975999999999985,3,False
Tox21_TOX17617,CNC(=O)Oc1cc(C)cc(C(C)C)c1,0.0,,207.273,2.836620000000001,1,False
Tox21_TOX24218,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,0.0,,375.5590000000001,5.044840000000004,1,False
Tox21_TOX25422,COc1cc(C)nc(-n2nc(C)cc2OC)n1,0.0,,234.259,1.2963399999999998,0,False
Tox21_TOX25356,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0.0,,357.4940000000002,3.342900000000002,1,False
Tox21_TOX25357,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0.0,,287.4470000000001,3.940400000000003,1,False
Tox21_TOX2681,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0.0,,361.39700000000005,4.112400000000003,0,False
Tox21_TOX2684,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,0.0,,380.488,4.468820000000004,2,False
Tox21_TOX2685,CC[N+](C)(C)Cc1ccccc1Br,0.0,,243.16799999999998,3.0454000000000017,0,False
Tox21_TOX12519,CSC(=O)c1cccc2nnsc12,0.0,,210.283,2.1945000000000006,0,False
Tox21_TOX28179,CCCCC1CCC(O)CC1,0.0,,156.26899999999995,2.7277000000000013,1,False
Tox21_TOX28178,CCC(=O)c1ccc(Cl)cc1,0.0,,168.623,2.9327000000000014,0,False
Tox21_TOX28175,Cc1cc(C)c(C(=O)O)c(C)c1,0.0,,164.20399999999998,2.31006,1,False
Tox21_TOX28174,CCCCOc1ccc(N)cc1,0.0,,165.23599999999996,2.4477,1,False
Tox21_TOX28177,CC(C)C(=O)c1ccccc1,0.0,,148.20499999999998,2.5253000000000005,0,False
Tox21_TOX28176,O=C(c1ccccc1)C1CCC1,0.0,,160.21599999999992,2.6694000000000013,0,False
Tox21_TOX28171,CC(C)(C)c1ccc(S)cc1,0.0,,166.289,3.272800000000002,1,False
Tox21_TOX28170,CCCCCCOc1ccc(O)cc1,0.0,,194.274,3.351300000000002,1,False
Tox21_TOX28173,CCCC1CCC(=O)CC1,0.0,,140.226,2.5458000000000007,0,False
Tox21_TOX9815,CCCC(CC)CCCCCCCN,0.0,,199.38199999999995,4.112000000000003,1,False
Tox21_TOX28594,CC(=O)OC[C@H]1O[C@@H](O)[C@H](OC(=O)c2ccccc2C(=O)O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](OC(=O)c2ccccc2C(=O)O)[C@H]1O,0.0,,722.6050000000005,-1.1297999999999955,6,True
Tox21_TOX5308,C=C(C)C(=O)OCC,0.0,,114.14399999999998,1.1256,0,False
Tox21_TOX5309,CCOS(C)(=O)=O,0.0,,124.16099999999999,-0.01750000000000007,0,False
Tox21_TOX5306,CC=C1CC2C=CC1C2,0.0,,120.19499999999996,2.5287000000000006,0,False
Tox21_TOX24632,COP(=O)(O)OP(=O)(O)OC,0.0,,206.02699999999996,0.4965999999999998,2,False
Tox21_TOX5304,CCCCC(CC)COCCCN,0.0,,187.32699999999994,2.5682,1,False
Tox21_TOX5302,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,0.0,,290.403,4.468000000000004,0,False
Tox21_TOX5303,CCCCC(CC)COCCC#N,0.0,,183.29499999999996,3.1330800000000014,0,False
Tox21_TOX5300,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,0.0,,362.40600000000006,6.485500000000006,0,False
Tox21_TOX28592,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,0.0,,356.51,3.6226000000000025,4,False
Tox21_TOX28590,C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1.0,,410.59800000000024,6.013800000000007,0,False
Tox21_TOX3227,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0,,422.9200000000001,4.2668000000000035,2,False
Tox21_TOX3225,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,0.0,,321.163,3.1013000000000015,2,False
Tox21_TOX3224,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,,382.89100000000025,4.887800000000005,0,False
Tox21_TOX12673,COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)[O-])n1,0.0,,325.7530000000001,1.6619000000000002,0,False
Tox21_TOX12675,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,0.0,,322.457,5.191500000000004,0,False
Tox21_TOX14270,Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,0.0,,275.308,1.37932,2,False
Tox21_TOX14700,Cc1cc(Cl)ccc1OCC(=O)[O-],0.0,,199.61299999999997,0.7771199999999996,0,False
Tox21_TOX28598,O=C(CS)Nc1ccccc1,0.0,,167.233,1.5549,2,False
Tox21_TOX14095,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0.0,,454.6110000000002,5.093080000000005,0,False
Tox21_TOX6769,C[Si](C)(C)O[Si](C)(C)C,0.0,,162.38099999999997,2.6728000000000005,0,False
Tox21_TOX6765,C=C(C)CC(C)(C)C,0.0,,112.21599999999998,2.9987000000000013,0,False
Tox21_TOX6766,CC(C)=CC(C)(C)C,0.0,,112.216,2.9987000000000013,0,False
Tox21_TOX26106,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1,0.0,,390.4170000000001,0.530800000000001,2,False
Tox21_TOX26107,COc1cc(C(=S)N2CCOCC2)ccc1O,0.0,,253.32299999999995,1.4084999999999999,1,False
Tox21_TOX29336,Cn1c(=N)[nH]c2[nH]cnc2c1=O,0.0,,165.15599999999998,-0.9308300000000007,3,False
Tox21_TOX26102,O=C(O)c1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,0.0,,269.253,-0.7643000000000009,5,False
Tox21_TOX26103,O=C(O)COc1ccc(CCNS(=O)(=O)c2ccccc2)s1,0.0,,341.40999999999997,1.7324999999999997,2,False
Tox21_TOX26100,COc1cc2[nH]c(=O)[nH]c(=O)c2cc1OC,0.0,,222.2,0.23359999999999992,2,False
Tox21_TOX29333,C[C@H]1[C@@H](c2ccccc2)N=C(O)N1C,0.0,,190.24599999999995,1.9756000000000002,1,False
Tox21_TOX29338,CCOC(=O)CC(=O)c1cc(F)c(Cl)nc1Cl,0.0,,280.082,2.663400000000001,0,False
Tox21_TOX29339,CCC(C=O)CC,0.0,,100.161,1.6215,0,False
Tox21_TOX26108,CC(=O)NC(=O)c1ccccc1O,0.0,,179.17499999999998,0.6685000000000001,2,False
Tox21_TOX26109,CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,0.0,,288.435,3.814860000000002,1,False
Tox21_TOX4947,BrCC(Br)C1CCC(Br)C(Br)C1,1.0,,427.8,4.471900000000002,0,False
Tox21_TOX4234,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,0.0,,303.67100000000005,2.9464000000000006,1,False
Tox21_TOX4236,Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.0,,801.3789999999999,9.5789,0,True
Tox21_TOX4942,OCC(Br)=C(Br)CO,0.0,,245.898,0.9723999999999999,2,False
Tox21_TOX4941,BrC/C=C/CBr,0.0,,213.89999999999998,2.3324000000000007,0,False
Tox21_TOX4940,N#CC(Br)Br,0.0,,198.845,1.62588,0,False
Tox21_TOX4239,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,0.0,,345.226,4.217000000000004,0,False
Tox21_TOX4238,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],0.0,,346.36500000000007,1.7768,1,False
Tox21_TOX28266,O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I,0.0,,821.912,6.322000000000003,2,True
Tox21_TOX15542,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC,0.0,,460.8400000000002,7.592500000000008,0,False
Tox21_TOX7418,C=C(C#N)CCC#N,0.0,,106.128,1.36996,0,False
Tox21_TOX8022,BrCc1cccc(Oc2ccccc2)c1,0.0,,263.134,4.373800000000003,0,False
Tox21_TOX7414,CC1(C)Cc2cccc(O)c2O1,0.0,,164.20399999999998,2.1057,1,False
Tox21_TOX7416,SC1CCCCC1,0.0,,116.22900000000001,2.2489,1,False
Tox21_TOX7412,CCCCOCCOCCOCCOCCO,0.0,,250.33499999999992,0.8452,1,False
Tox21_TOX7413,O=S(=O)([O-])CCO,0.0,,125.12499999999999,-1.4760999999999997,1,False
Tox21_TOX27508,Cc1ccc(OC(=O)c2ccccc2O)cc1,0.0,,228.24700000000004,2.9198200000000014,1,False
Tox21_TOX8028,C=CCOCC(O)CS(=O)(=O)[O-],0.0,,195.21599999999998,-0.9048999999999996,1,False
Tox21_TOX27505,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],0.0,,649.9680000000001,2.618000000000001,2,True
Tox21_TOX350,COc1ccc(C)cc1N,0.0,,137.18199999999996,1.58582,1,False
Tox21_TOX5540,CC[Hg]Sc1ccccc1C(=O)[O-],0.0,,381.82600000000014,1.5778999999999994,0,False
Tox21_TOX5542,C=C(C)C(=O)O,0.0,,86.08999999999997,0.6471,1,False
Tox21_TOX21200,CC(C/N=C/c1ccccc1O)/N=C/c1ccccc1O,0.0,,282.343,3.0243000000000015,2,False
Tox21_TOX5548,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,0.0,,296.4390000000001,4.241000000000003,0,False
Tox21_TOX21201,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,0.0,,416.30400000000014,6.177980000000004,0,False
Tox21_TOX21656,O=C(O)c1cc(Br)c(O)c(Br)c1,0.0,,295.914,2.6154,2,False
Tox21_TOX21654,CCCCC(CC)COC(=O)c1ccccc1,0.0,,234.339,4.059800000000004,0,False
Tox21_TOX21653,COC(=O)c1c(C)cc(O)c(C)c1O,0.0,,196.202,1.5012399999999997,2,False
Tox21_TOX24496,CCCCCC1CCCC(=O)O1,0.0,,170.25199999999998,2.6624000000000008,0,False
Tox21_TOX21659,N#Cc1ccc(C(=O)O)cc1,0.0,,147.13299999999998,1.25648,1,False
Tox21_TOX27769,NCCc1cc[nH]n1,0.0,,111.14799999999998,-0.08910000000000035,2,False
Tox21_TOX27768,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.0,,331.34700000000004,1.5833,2,False
Tox21_TOX27765,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,0.0,,343.898,5.104400000000005,0,False
Tox21_TOX27764,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0.0,,391.46700000000016,4.411120000000004,0,False
Tox21_TOX27767,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,0.0,,373.8840000000002,3.3252000000000024,2,False
Tox21_TOX27766,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,1.0,,427.52600000000024,4.106600000000004,1,False
Tox21_TOX27761,N[C@@H]1C[C@H]1c1ccccc1,0.0,,133.194,1.5011999999999999,1,False
Tox21_TOX27760,CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1,0.0,,326.528,4.454200000000004,2,False
Tox21_TOX27763,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,0.0,,326.465,4.443600000000004,0,False
Tox21_TOX27762,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0.0,,265.36,2.6949000000000014,1,False
Tox21_TOX18939,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,,499.14199999999994,4.2418000000000005,1,False
Tox21_TOX9315,CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,,262.43699999999995,5.500700000000006,1,False
Tox21_TOX9317,C=CC(C)CCCC(C)(C)O,0.0,,156.269,2.749700000000001,1,False
Tox21_TOX6167,Cc1cccc(C#N)c1,0.0,,117.151,1.8667,0,False
Tox21_TOX9310,CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,0.0,,393.65900000000016,8.857800000000003,1,False
Tox21_TOX1364,Cc1ccccc1N,0.0,,107.156,1.57722,1,False
Tox21_TOX9649,NCc1cccc(CN)c1,0.0,,136.198,0.604,2,False
Tox21_TOX5152,COC(=O)CCC(=O)OC,0.0,,146.142,0.11259999999999981,0,False
Tox21_TOX5150,COP(=O)(O)OC,0.0,,126.04799999999997,0.37959999999999994,1,False
Tox21_TOX5156,CNC(=O)NC,0.0,,88.11,-0.4548000000000001,2,False
Tox21_TOX21909,Cl[Dy](Cl)Cl,0.0,,268.85900000000004,2.0685000000000002,0,False
Tox21_TOX25623,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,0.0,,261.252,2.346,1,False
Tox21_TOX25626,O=C(O)CCNC(=O)c1ccccc1,0.0,,193.20200000000003,0.8911,2,False
Tox21_TOX25624,OCC(O)CN1CCN(c2ccccc2)CC1,0.0,,236.31500000000003,0.16179999999999972,2,False
Tox21_TOX25625,CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1,0.0,,249.26999999999998,2.5300000000000002,2,False
Tox21_TOX21132,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,0.0,,238.29000000000002,3.1242400000000004,2,False
Tox21_TOX25428,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,0.0,,424.99100000000016,0.38950000000000035,4,False
Tox21_TOX20236,O=c1cc(CO)occ1O,0.0,,142.10999999999999,-0.1623,2,False
Tox21_TOX20234,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,0.0,,256.096,2.0098,2,False
Tox21_TOX919,NC(=S)Nc1cccc2ccccc12,0.0,,202.28199999999998,2.4953000000000003,2,False
Tox21_TOX918,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,0.0,,360.4600000000001,7.480200000000004,2,False
Tox21_TOX913,c1ccc2ccccc2c1,0.0,,128.17399999999995,2.839800000000001,0,False
Tox21_TOX912,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0.0,,232.23899999999998,1.4230200000000002,1,False
Tox21_TOX911,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,0.0,,310.39300000000003,4.396800000000003,1,False
Tox21_TOX910,CS(=O)(=O)OCCCCOS(C)(=O)=O,0.0,,246.30599999999998,-0.2809999999999997,0,False
Tox21_TOX917,NCCNc1cccc2ccccc12,0.0,,186.25799999999998,2.2104,2,False
Tox21_TOX916,Nc1cccc2c(N)cccc12,0.0,,158.204,2.0042,2,False
Tox21_TOX915,O=C(O)Cc1cccc2ccccc12,0.0,,186.21,2.4669000000000008,1,False
Tox21_TOX914,NC(=O)Cc1cccc2ccccc12,0.0,,185.226,1.8676,1,False
Tox21_TOX25954,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,0.0,,312.41,1.2853999999999997,2,False
Tox21_TOX2096,CCCSSCCC,0.0,,150.31199999999998,3.187800000000002,0,False
Tox21_TOX25956,C=Cc1c(C)c2cc3nc(c(CC(=O)[O-])c4[n-]c(cc5nc(cc1[n-]2)c(C)c5CC)c(C)c4C(=O)[O-])C(CCC(=O)[O-])C3C.[Cu+2],0.0,,655.1900000000004,2.2443399999999993,0,True
Tox21_TOX25485,CCC1(c2cccc(O)c2)CCCCN(C)C1,0.0,,233.3549999999999,3.1557000000000013,1,False
Tox21_TOX25950,CC(C)C[C@H](CN)CC(=O)O,0.0,,159.229,1.0821,2,False
Tox21_TOX25951,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,0.0,,259.34899999999993,2.5676000000000005,1,False
Tox21_TOX25480,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)C(O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0.0,,454.4770000000001,-6.652299999999997,10,False
Tox21_TOX25953,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0.0,,586.6890000000004,4.0911000000000035,1,True
