Drug_Name,SMILES,Interacts_with_Dexa
Tox21_4133,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,0.0
Tox21_4134,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,0.0
Tox21_4135,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,0.0
Tox21_4136,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,0.0
Tox21_4137,Nc1nc(N)c(N)c(N)n1,0.0
Tox21_4138,Cc1ncc[nH]1,0.0
Tox21_4139,Cc1ncc([N+](=O)[O-])n1CCO,0.0
Tox21_4140,N[C@@H](Cc1cnc[nH]1)C(=O)O,0.0
Tox21_4141,NCCc1cnc[nH]1,0.0
Tox21_4142,CN/C(=N\C#N)NCCSCc1nc[nH]c1C,0.0
Tox21_4143,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,0.0
Tox21_4144,CN(C)N=Nc1nc[nH]c1C(N)=O,0.0
Tox21_4145,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0.0
Tox21_4146,O=C(O)/C=C/c1c[nH]cn1,0.0
Tox21_4147,Cc1ncc([N+](=O)[O-])n1CC(C)O,0.0
Tox21_4148,CCc1nc(C)c[nH]1,0.0
Tox21_4149,Cc1c[nH]cn1,0.0
Tox21_4150,Cn1c([N+](=O)[O-])cnc1COC(N)=O,0.0
Tox21_4151,O=[N+]([O-])c1nccn1CO[C@@H](CO)[C@H](O)CO,0.0
Tox21_4152,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,0.0
Tox21_4153,Cc1ncc([N+](=O)[O-])n1C,0.0
Tox21_4154,c1c[nH]cn1,0.0
Tox21_4155,CC(C)c1ncc([N+](=O)[O-])n1C,0.0
Tox21_4156,Cc1ncsc1CCCl,0.0
Tox21_4157,Cc1cscn1,0.0
Tox21_4158,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0.0
Tox21_4159,CCOC(=O)C(=O)c1csc(NC=O)n1,0.0
Tox21_4160,CO/N=C(\C(=O)O)c1csc(NC(=O)CCl)n1,0.0
Tox21_4161,CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1,0.0
Tox21_4162,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,0.0
Tox21_4163,CC(C)Cc1nccs1,0.0
Tox21_4164,Nc1nc(CC(=O)O)cs1,0.0
Tox21_4165,Nc1nccs1,0.0
Tox21_4166,CC(=O)c1nccs1,0.0
Tox21_4167,CC(=O)Nc1ncc([N+](=O)[O-])s1,0.0
Tox21_4168,Nc1ncc([N+](=O)[O-])s1,0.0
Tox21_4169,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1,0.0
Tox21_4170,Cc1ncsc1CCO,0.0
Tox21_4171,CCCc1ncc(C(=O)O)s1,0.0
Tox21_4172,CC(=O)c1sc(C)nc1C,0.0
Tox21_4173,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1.0
Tox21_4174,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1.0
Tox21_4175,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1.0
Tox21_4176,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,0.0
Tox21_4177,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.0
Tox21_4178,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,0.0
Tox21_4179,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,0.0
Tox21_4180,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.0
Tox21_4181,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,0.0
Tox21_4182,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,1.0
Tox21_4183,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12,0.0
Tox21_4184,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-],1.0
Tox21_4185,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](OC(=O)CC)[C@@H]2OC(=O)CC,0.0
Tox21_4186,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,1.0
Tox21_4187,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,1.0
Tox21_4188,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CC)CC[C@@H]12,1.0
Tox21_4189,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,1.0
Tox21_4190,CC=Cc1ccc2c(c1)OCO2,0.0
Tox21_4191,CC(N)Cc1ccc2c(c1)OCO2,0.0
Tox21_4192,C=CCc1ccc2c(c1)OCO2,0.0
Tox21_4193,C=CCc1cc(OC)c2c(c1)OCO2,0.0
Tox21_4194,CNC(=O)Oc1cccc2c1OC(C)(C)O2,0.0
Tox21_4195,CC(=O)CCc1ccc2c(c1)OCO2,0.0
Tox21_4196,Oc1ccc2c(c1)OCO2,1.0
Tox21_4197,COc1cc(CC(C)N)cc2c1OCO2,0.0
Tox21_4198,CC(Cc1ccc2c(c1)OCO2)NO,0.0
Tox21_4199,CCNC(C)Cc1ccc2c(c1)OCO2,0.0
Tox21_4200,CNC(C)Cc1ccc2c(c1)OCO2,0.0
Tox21_4201,CC(C=O)Cc1ccc2c(c1)OCO2,0.0
Tox21_4202,CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,0.0
Tox21_4203,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,0.0
Tox21_4204,CC(=O)C=Cc1ccc2c(c1)OCO2,0.0
Tox21_4205,O=Cc1ccc2c(c1)OCO2,0.0
Tox21_4206,CC(=O)OCc1ccc2c(c1)OCO2,0.0
Tox21_4207,CCC(C)OC(=O)N1CCCCC1CCO,0.0
Tox21_4208,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0.0
Tox21_4209,OCCC1CCCCN1,0.0
Tox21_4210,CCCC1CCCCN1,0.0
Tox21_4211,CC1(C)CC(O)CC(C)(C)N1,0.0
Tox21_4212,CCCCNC1CC(C)(C)NC(C)(C)C1,0.0
Tox21_4213,CN1C(C)(C)CC(O)CC1(C)C,0.0
Tox21_4214,CC1(C)CC(O)CC(C)(C)N1[O],0.0
Tox21_4215,O=NN1CCCCC1,0.0
Tox21_4216,CC1CCCNC1,0.0
Tox21_4217,C1CCNCC1,0.0
Tox21_4218,C[C@H]1CCC[C@@H](C)N1,0.0
Tox21_4219,O=CN1CCCCC1,0.0
Tox21_4220,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0.0
Tox21_4221,CC1(C)CC(N)CC(C)(C)N1,0.0
Tox21_4222,CN1C(C)(C)CCCC1(C)C,0.0
Tox21_4223,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.0
Tox21_4224,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0.0
Tox21_4225,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.0
Tox21_4226,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0.0
Tox21_4227,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0.0
Tox21_4228,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.0
Tox21_4229,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.0
Tox21_4230,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,0.0
Tox21_4231,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.0
Tox21_4232,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
Tox21_4233,CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.0
Tox21_4234,CCCCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.0
Tox21_4235,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.0
Tox21_4236,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,0.0
Tox21_4237,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,0.0
Tox21_4238,O=CN1CCOCC1,0.0
Tox21_4239,CC1(C)CO[C@@H](CC(=O)O)CN1,0.0
Tox21_4240,O=NN1CCOCC1,0.0
Tox21_4241,N=C(N)NC(=N)N1CCOCC1,0.0
Tox21_4242,O=S(=O)(O)CCCN1CCOCC1,0.0
Tox21_4243,CCCCCCCCCCCCN1CCOCC1,0.0
Tox21_4244,CN1CCOCC1,0.0
Tox21_4245,CCCCCCCCCCCCCN1CC(C)OC(C)C1,0.0
Tox21_4246,C=CC(=O)N1CCOCC1,0.0
Tox21_4247,OCCN1CCOCC1,0.0
Tox21_4248,NCCN1CCOCC1,0.0
Tox21_4249,NCCCN1CCOCC1,0.0
Tox21_4250,CCN1CCOCC1,0.0
Tox21_4251,C1COCCN1,0.0
Tox21_4252,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0.0
Tox21_4253,Clc1ccc2c(c1)Nc1ccccc1S2,0.0
Tox21_4254,CN(C)CCCN1c2ccccc2Sc2ccccc21,1.0
Tox21_4255,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0.0
Tox21_4256,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,0.0
Tox21_4257,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,0.0
Tox21_4258,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,0.0
Tox21_4259,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0.0
Tox21_4260,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,0.0
Tox21_4261,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,0.0
Tox21_4262,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0.0
Tox21_4263,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,0.0
Tox21_4264,c1ccc2c(c1)Nc1ccccc1S2,0.0
Tox21_4265,CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,0.0
Tox21_4266,Nc1ccc(/N=N/c2ccccc2)cc1,0.0
Tox21_4267,Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,1.0
Tox21_4268,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1,1.0
Tox21_4269,Nc1ccc(/N=N\c2ccccc2)c(N)c1,0.0
Tox21_4270,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,0.0
Tox21_4271,CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1,0.0
Tox21_4272,CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,0.0
Tox21_4273,c1ccc(N=Nc2ccccc2)cc1,0.0
Tox21_4274,Cc1cc(N=Nc2ccccc2C)ccc1N,0.0
Tox21_4275,O=C(O)c1cc(/N=N/c2ccc([N+](=O)[O-])cc2)ccc1O,0.0
Tox21_4276,CC(=O)OCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2C#N)cc1,0.0
Tox21_4277,Oc1ccc(/N=N/c2ccccc2)cc1,0.0
Tox21_4278,Nc1ccc(/N=N/c2ccc(N)cc2)cc1,0.0
Tox21_4279,CN(C)c1ccc(N=Nc2ccccc2)cc1,1.0
Tox21_4280,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1,0.0
Tox21_4281,O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Zn+2],0.0
Tox21_4282,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0
Tox21_4283,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)CCC(=O)O,1.0
Tox21_4284,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1,0.0
Tox21_4285,CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1,0.0
Tox21_4286,CNc1ccc(O)cc1.CNc1ccc(O)cc1,0.0
Tox21_4287,[2H]C([2H])([2H])[C@H](N)Cc1ccccc1.[2H]C([2H])([2H])[C@H](N)Cc1ccccc1,0.0
Tox21_4288,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.0
Tox21_4289,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.0
Tox21_4290,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1,0.0
Tox21_4291,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.0
Tox21_4292,N=C(N)NCc1cccc(I)c1.N=C(N)NCc1cccc(I)c1,0.0
Tox21_4293,O=C1CCCN1,0.0
Tox21_4294,O=C1CC[C@@H](C(=O)O)N1,0.0
Tox21_4295,CN1CCCC1=O,0.0
Tox21_4296,C=CN1CCCC1=O,0.0
Tox21_4297,NC(=O)CN1CCCC1=O,0.0
Tox21_4298,CCCCC(O)/C=C(C)/C=C/C=C/C(=O)N1CCCC1=O,0.0
Tox21_4299,CCN1CCCC1=O,0.0
Tox21_4300,O=C1CCCN1CCO,0.0
Tox21_4301,CCC(C(N)=O)N1CCCC1=O,0.0
Tox21_4302,CCCCCCCCCCCCN1CCCC1=O,0.0
Tox21_4303,CCOC(=O)CN1CCCC1=O,0.0
Tox21_4304,CCCCCCCCN1CCCC1=O,0.0
Tox21_4305,NC(=O)CN1CC(O)CC1=O,0.0
Tox21_4306,Nc1nc2ccccc2[nH]1,0.0
Tox21_4307,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,0.0
Tox21_4308,c1ccc2[nH]cnc2c1,0.0
Tox21_4309,Cc1nc2ccc(Cl)cc2[nH]1,0.0
Tox21_4310,NC(=O)Nc1nc2ccccc2[nH]1,0.0
Tox21_4311,CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1,0.0
Tox21_4312,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,0.0
Tox21_4313,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0.0
Tox21_4314,O=C(O)CCc1nc2ccccc2[nH]1,0.0
Tox21_4315,CCCS(=O)c1ccc2[nH]c(NC(=O)OC)nc2c1,0.0
Tox21_4316,O=[N+]([O-])c1ccc2[nH]cnc2c1,0.0
Tox21_4317,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,1.0
Tox21_4318,COC(=O)Nc1nc2ccccc2[nH]1,0.0
Tox21_4319,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0.0
Tox21_4320,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,0.0
Tox21_4321,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,0.0
Tox21_4322,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,0.0
Tox21_4323,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,0.0
Tox21_4324,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,0.0
Tox21_4325,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,0.0
Tox21_4326,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0.0
Tox21_4327,O=c1[nH]c(=O)n([C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C\Br,0.0
Tox21_4328,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br,0.0
Tox21_4329,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,0.0
Tox21_4330,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,0.0
Tox21_4331,O=c1[nH]c(=O)n(C2CCCO2)cc1F,0.0
Tox21_4332,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,0.0
Tox21_4333,CC1CCCO1,0.0
Tox21_4334,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0.0
Tox21_4335,OCC1CCCO1,0.0
Tox21_4336,C=C(C)C(=O)OCC1CCCO1,0.0
Tox21_4337,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,0.0
Tox21_4338,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,0.0
Tox21_4339,O=P([O-])([O-])OC[C@@]1(O)O[C@H](COP(=O)([O-])O)[C@@H](O)[C@@H]1O,0.0
Tox21_4340,C=CC(=O)OCC1CCCO1,0.0
Tox21_4341,C1CCOC1,0.0
Tox21_4342,CCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](OCCO)[C@H]1OCCO,0.0
Tox21_4343,CN/C(=N/[N+](=O)[O-])NCC1CCOC1,0.0
Tox21_4344,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,0.0
Tox21_4345,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,0.0
Tox21_4346,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,0.0
Tox21_4347,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,0.0
Tox21_4348,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,0.0
Tox21_4349,COC(=O)C1(O)c2ccccc2-c2ccccc21,0.0
Tox21_4350,Oc1ccc2c(c1)Cc1ccccc1-2,1.0
Tox21_4351,Oc1ccc2c(c1)-c1ccccc1C2,0.0
Tox21_4352,c1ccc2c(c1)Cc1ccccc1-2,0.0
Tox21_4353,CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,0.0
Tox21_4354,Nc1ccc2c(c1)Cc1ccccc1-2,1.0
Tox21_4355,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,0.0
Tox21_4356,CCCCCCC1(C)CCC(=O)O1,0.0
Tox21_4357,CCCCCC1CCC(=O)O1,0.0
Tox21_4358,CCCC1CCC(=O)O1,0.0
Tox21_4359,CC1CCC(=O)O1,0.0
Tox21_4360,O=C1CCCO1,0.0
Tox21_4361,CCCCCCCCC1CCC(=O)O1,1.0
Tox21_4362,CC(=O)C1CCOC1=O,0.0
Tox21_4363,CCCCC1CCC(=O)O1,0.0
Tox21_4364,CCC1CCC(=O)O1,0.0
Tox21_4365,CCCCCCC1CCOC1=O,0.0
Tox21_4366,CCCCCCC1CCC(=O)O1,0.0
Tox21_4367,CCCCCCCC1CCC(=O)O1,0.0
Tox21_4368,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0.0
Tox21_4369,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,0.0
Tox21_4370,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,0.0
Tox21_4371,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.0
Tox21_4372,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0.0
Tox21_4373,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.0
Tox21_4374,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,0.0
Tox21_4375,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)C(O)C(=O)NCCC(=O)NCCS,0.0
Tox21_4376,CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0
Tox21_4377,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.0
Tox21_4378,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0
Tox21_4379,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.0
Tox21_4380,CC(C)(C)C1CCC(=O)CC1,0.0
Tox21_4381,CC1CC(=O)CC(C)(C)C1,0.0
Tox21_4382,CC1CCC(C(C)(C)S)C(=O)C1,0.0
Tox21_4383,CCCC1CCC(=O)CC1,0.0
Tox21_4384,CC(C)[C@H]1CC[C@@H](C)CC1=O,0.0
Tox21_4385,CC(C)(C)C1CCCCC1=O,0.0
Tox21_4386,CCC(C)C1CCCCC1=O,0.0
Tox21_4387,CCC(C)(C)C1CCC(=O)CC1,0.0
Tox21_4388,O=C1CCCCC1,0.0
Tox21_4389,CC(C)[C@@H]1CC[C@@H](C)CC1=O,0.0
Tox21_4390,CC(=O)C1CCCCC1=O,0.0
Tox21_4391,O=C1CCCCC1Cl,0.0
Tox21_4392,O=C1NC(=O)c2ccccc21,0.0
Tox21_4393,CN1C(=O)c2ccccc2C1=O,0.0
Tox21_4394,O=C1c2ccccc2C(=O)N1CO,0.0
Tox21_4395,CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,0.0
Tox21_4396,CCCCN1C(=O)c2ccccc2C1=O,0.0
Tox21_4397,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,0.0
Tox21_4398,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,0.0
Tox21_4399,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,0.0
Tox21_4400,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,0.0
Tox21_4401,CC(C)N1C(=O)c2ccccc2C1=O,0.0
Tox21_4402,O=C1c2ccccc2C(=O)N1CCl,0.0
Tox21_4403,CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0.0
Tox21_4404,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,0.0
Tox21_4405,CCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0.0
Tox21_4406,CC(=O)OC1C2(C)CCC(C2)C1(C)C,0.0
Tox21_4407,CNC1(C)C2CCC(C2)C1(C)C,0.0
Tox21_4408,CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,0.0
Tox21_4409,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2,0.0
Tox21_4410,CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1O,0.0
Tox21_4411,C=C(C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0.0
Tox21_4412,CC12CCC(C1)C(C)(C)C2O,0.0
Tox21_4413,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](OC(=O)CSC#N)C2,0.0
Tox21_4414,C1CNCCN1,0.0
Tox21_4415,O=NN1CCNCC1,0.0
Tox21_4416,O=S(=O)([O-])CCN1CCN(CCO)CC1,0.0
Tox21_4417,NCCCN1CCN(CCCN)CC1,0.0
Tox21_4418,NCCN1CCNCC1,0.0
Tox21_4419,OCCN1CCNCC1,0.0
Tox21_4420,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,0.0
Tox21_4421,CN1CCN(N)CC1,0.0
Tox21_4422,OCCN1CCN(CCO)CC1,0.0
Tox21_4423,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1.0
Tox21_4424,O=NN1CCN(N=O)CC1,0.0
Tox21_4425,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,0.0
Tox21_4426,[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],0.0
Tox21_4427,Nc1ccc(Sc2ccc(N)cc2)cc1,0.0
Tox21_4428,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,0.0
Tox21_4429,Oc1ccc(Sc2ccc(O)cc2)cc1,0.0
Tox21_4430,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,0.0
Tox21_4431,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,0.0
Tox21_4432,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,0.0
Tox21_4433,c1ccc(Sc2ccccc2)cc1,0.0
Tox21_4434,NCc1ccccc1Sc1ccccc1CO,0.0
Tox21_4435,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,0.0
Tox21_4436,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,0.0
Tox21_4437,CCC[N+]1(C)CCCC1,0.0
Tox21_4438,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
Tox21_4439,CC[N+]1(C)CCCC1,0.0
Tox21_4440,CCCC[N+]1(C)CCCC1,0.0
Tox21_4441,CCCC[N+]1(C)CCCC1.N#CN=C=[N-],0.0
Tox21_4442,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
Tox21_4443,CC[N+]1(C)CCCC1.F[B-](F)(F)F,0.0
Tox21_4444,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
Tox21_4445,CCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,0.0
Tox21_4446,CCCC[N+]1(C)CCCC1.F[B-](F)(F)F,0.0
Tox21_4447,Clc1ccc2cc3ccccc3cc2c1,0.0
Tox21_4448,Brc1c2ccccc2cc2ccccc12,0.0
Tox21_4449,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,0.0
Tox21_4450,O=C(O)c1c2ccccc2cc2ccccc12,0.0
Tox21_4451,Nc1ccc2cc3ccccc3cc2c1,0.0
Tox21_4452,N#Cc1c2ccccc2cc2ccccc12,0.0
Tox21_4453,O=Cc1c2ccccc2c(Cl)c2ccccc12,0.0
